invoice_number,Date,Company_Name,Brand_Name,Total,Customer_Category,Trade_Type
INV-2058/KEVALA/OUT/X/2024,29 Oct 2024,MNC Land Tbk,Park Hyatt Jakarta,"21,445,200.",Hotel,Local
INV-2059/KEVALA/OUT/X/2024,01 Nov 2024,Arya Sumba Resort,Arya Sumba Resort,"42,890,400.",Hotel,Local
INV-2060/KEVALA/OUT/XI/2024,01 Nov 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"33,716,250.",Hotel,Local
INV-2061/KEVALA/OUT/XI/2024,01 Nov 2024,Jimbaran Villas,Bvlgari,"13,798,132.",Hotel,Local
INV-2062/KEVALA/OUT/XI/2024,04 Nov 2024,Bukit Uluwatu Villa,Alila Uluwatu,"26,873,932.",Hotel,Local
INV-2063/KEVALA/OUT/X/2024,07 Nov 2024,Usaha Pogu Boga,Soichiro,"16,516,800.",Restaurant,Local
INV-2063/KEVALA/OUT/XI/2024,05 Nov 2024,Pribadi Boga Utama,Buzo Restaurant/Salazon,"4,795,200.",Restaurant,Local
INV-2064/KEVALA/OUT/X/2024,31 Oct 2024,French Kiss,French Kiss,"34,032,600.",Restaurant,Local
INV-2064/KEVALA/OUT/XI/2024,05 Nov 2024,"Bandung Pakar, PT",Indigo Bandung,"413,735,850.",Hotel,Local
INV-2065/KEVALA/OUT/XI/2024,28 Oct 2024,Tejaprana Spa & Resort,Taman Ayung,"12,626,250.",Hotel,Local
INV-2066/KEVALA/OUT/XI/2024,28 Oct 2024,Tejaprana Spa & Resort,Taman Ayung,"64,835,100.",Hotel,Local
INV-2067/KEVALA/OUT/XI/2024,07 Nov 2024,Amanda Arumdhani,Four Season Sayan,"15,268,050.",Hotel,Local
INV-2068/KEVALA/OUT/XI/2024,07 Nov 2024,Tejaprana Spa & Resort,Taman Ayung,"5,538,900.",Hotel,Local
INV-2069/KEVALA/OUT/XI/2024,07 Nov 2024,Tejaprana Spa & Resort,Taman Ayung,"7,853,250.",Hotel,Local
INV-2070/KEVALA/OUT/XI/2024,11 Nov 2024,Dapur Asian Lokal,Hujan Lokal,"12,554,100.",Restaurant,Local
INV-2071/KEVALA/OUT/XI/2024,11 Nov 2024,Kala Hospitality Group,Kala Uluwatu,"21,090,000.",Restaurant,Local
INV-2072/KEVALA/OUT/XI/2024,11 Nov 2024,Brett Hospitality Group,Mason Uluwatu,"8,880,000.",Restaurant,Local
INV-2073/KEVALA/OUT/XI/2024,11 Nov 2024,Bali Radiance,Bali Radiance,"19,980,000.",Hotel,Local
INV-2074/KEVALA/OUT/XI/2024,12 Nov 2024,Badan Canggu International,Regent Canggu,"210,164,625.",Hotel,Local
INV-2075/KEVALA/OUT/XI/2024,12 Nov 2024,Badan Canggu International,Regent Canggu,"532,181,175.",Hotel,Local
INV-2076/KEVALA/OUT/XI/2024,14 Nov 2024,Groupx Kolektif Indonesia,Marea,"10,789,200.",Restaurant,Local
INV-2077/KEVALA/OUT/XI/2024,15 Nov 2024,Greenland Rajawali Utama,Four Seasons Hotel Jakarta,"14,496,600.",Hotel,Local
INV-2078/KEVALA/OUT/XI/2024,19 Nov 2024,Rayjin Ubud,Rayjin Ubud,"20,823,600.",Restaurant,Local
INV-2079/KEVALA/OUT/XI/2024,20 Nov 2024,Jimbaran Villas,Bvlgari,"12,659,272.",Hotel,Local
INV-2080/KEVALA/OUT/XI/2024,20 Nov 2024,Bukit Uluwatu Villa,Alila Uluwatu,"17,805,232.",Hotel,Local
INV-2081/KEVALA/OUT/XI/2024,22 Nov 2024,Simon & Son's,Simon & Son's,"189,238,350.",Restaurant,Local
INV-2082/KEVALA/OUT/XI/2024,21 Nov 2024,Bali Selaras Indah Sejati,The Edge,"16,872,000.",Restaurant,Local
INV-2083/KEVALA/OUT/XI/2024,21 Nov 2024,Nusadua Graha International,The Westin Resort Nusa Dua,"25,308,000.",Hotel,Local
INV-2084/KEVALA/OUT/XI/2024,01 Apr 2025,Success Venture Hotel Investments,Fieldwork/Pan Pacific,"2,959,150.",Hotel,Local
INV-2085/KEVALA/OUT/XI/2024,25 Nov 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"22,483,050.",Hotel,Local
INV-2086/KEVALA/OUT/XI/2024,25 Nov 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"7,215,000.",Hotel,Local
INV-2087/KEVALA/OUT/XI/2024,29 Nov 2024,Brett Hospitality Group,Mason Uluwatu,"2,497,500.",Restaurant,Local
INV-2088/KEVALA/OUT/XI/2024,30 Nov 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"20,257,500.",Hotel,Local
INV-2089/KEVALA/OUT/XI/2024,30 Nov 2024,Sejahtera Indoco,Nusa Dua Beach,"48,118,500.",Hotel,Local
INV-2090/KEVALA/OUT/XI/2024,30 Nov 2024,PT MDA ABS TAMORA,Age Butcher Bali,"153,080,100.",Restaurant,Local
INV-2091/KEVALA/OUT/XI/2024,30 Nov 2024,Jimbaran Villas,Bvlgari,"16,265,662.",Hotel,Local
INV-2092/KEVALA/OUT/XI/2024,30 Nov 2024,Expat Roasters Indonesia,Expat Roasters,"286,990,500.",Restaurant,Local
INV-2093/KEVALA/OUT/XI/2024,30 Nov 2024,Sutera Bali,Mamasan,"18,315,000.",Restaurant,Local
INV-2094/KEVALA/OUT/XI/2024,30 Nov 2024,Sardine,Kclub Sardine Bali,"17,615,700.",Restaurant,Local
INV-2095/KEVALA/OUT/XI/2024,30 Nov 2024,Badan Canggu International,Regent Canggu,"177,197,625.",Hotel,Local
INV-2096/KEVALA/OUT/XI/2024,30 Nov 2024,Tejaprana Spa & Resort,Taman Ayung,"16,983,000.",Hotel,Local
INV-2097/KEVALA/OUT/XI/2024,30 Nov 2024,Da Maria,Da Maria,"271,894,500.",Restaurant,Local
INV-2098/KEVALA/OUT/XII/2024,05 Dec 2024,Bukit Uluwatu Villa,Alila Uluwatu,"46,951,612.",Hotel,Local
INV-2099/KEVALA/OUT/XII/2024,05 Dec 2024,Bukit Uluwatu Villa,Alila Uluwatu,"289,987.",Hotel,Local
INV-2100/KEVALA/OUT/XII/2024,06 Dec 2024,PT Autogrill Services Indonesia,Wolf Gang Puck,"13,444,875.",Restaurant,Local
INV-2101/KEVALA/OUT/XII/2024,11 Dec 2024,Shelter Indonesia Group,Shelter Pererenan,"17,582,400.",Restaurant,Local
INV-2102/KEVALA/OUT/XII/2024,16 Dec 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"12,010,200.",Hotel,Local
INV-2103/KEVALA/OUT/XII/2024,17 Dec 2024,Bali Perkasa Sukses,Indigo Bali,"36,297,000.",Hotel,Local
INV-2104/KEVALA/OUT/XII/2024,18 Dec 2024,Heritage Resorts and Spas,Buahan a Banyan Tree Escape,"60,359,580.",Hotel,Local
INV-2105/KEVALA/OUT/XII/2024,18 Dec 2024,Bali Bounty,Kudeta,"2,830,500.",Restaurant,Local
INV-2106/KEVALA/OUT/XII/2024,18 Dec 2024,"Eden Restaurant Events, PT",Luna Beach Club,"17,482,500.",Restaurant,Local
INV-2108/KEVALA/OUT/XII/2024,18 Dec 2024,Riviera Bistro,Riviera Pererenan / CLANDESTINO FOOD GROUP,"1,864,800.",Restaurant,Local
INV-2109/KEVALA/OUT/XII/2024,18 Dec 2024,Dapur Asian Lokal,Honey and Smoke Restaurant,"11,821,500.",Restaurant,Local
INV-2110/KEVALA/OUT/XII/2024,18 Dec 2024,Dapur Asian Lokal,Hujan Lokal,"2,863,800.",Restaurant,Local
INV-2111/KEVALA/OUT/XII/2024,20 Dec 2024,The Damai Hotel,Normann Indonesia,"39,538,200.",Hotel,Local
INV-2112/KEVALA/OUT/XII/2024,21 Dec 2024,Paul McAllister,Paul McAllister,205.2,Personal,Export
INV-2113/KEVALA/OUT/XII/2024,23 Dec 2024,Margaret Bistro Canggu,Margaret Bistro Canggu,"123,459,750.",Restaurant,Local
INV-2114/KEVALA/OUT/XII/2024,23 Dec 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"19,980,000.",Hotel,Local
INV-2115/KEVALA/OUT/XII/2024,23 Dec 2024,Bukit Uluwatu Villa,Alila Uluwatu,"11,388,600.",Hotel,Local
INV-2116/KEVALA/OUT/XII/2024,23 Dec 2024,Usaha Liburan Uluwatu,Mana Uluwatu Restaurant,"58,524,750.",Restaurant,Local
INV-2117/KEVALA/OUT/XII/2024,24 Dec 2024,Sejahtera Indoco,Nusa Dua Beach,"17,982,000.",Hotel,Local
INV-2118/KEVALA/OUT/XII/2024,24 Dec 2024,Shelter Indonesia Group,Shelter Pererenan,"8,325,000.",Restaurant,Local
INV-2119/KEVALA/OUT/XII/2024,24 Dec 2024,Bali Bounty,Kudeta,"27,417,000.",Restaurant,Local
INV-2120/KEVALA/OUT/XII/2024,24 Dec 2024,Nativa Graha Saji,Billy Ho,"17,288,250.",Restaurant,Local
INV-2121/KEVALA/OUT/XII/2024,24 Dec 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"7,770,000.",Hotel,Local
INV-2122/KEVALA/OUT/XII/2024,26 Dec 2024,Prapat Agung Permai,Menjangan Dynasty Resort,"96,736,500.",Hotel,Local
INV-2123/KEVALA/OUT/XII/2024,26 Dec 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"13,320,000.",Hotel,Local
INV-2124/KEVALA/OUT/XII/2024,26 Dec 2024,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"8,480,400.",Hotel,Local
INV-2125/KEVALA/OUT/XII/2024,26 Dec 2024,Hotel Pandan Arum,Maya Ubud,"9,768,000.",Hotel,Local
INV-2126/KEVALA/OUT/XII/2024,26 Dec 2024,Amanda Arumdhani,Four Season Sayan,"20,973,450.",Hotel,Local
INV-2127/KEVALA/OUT/XII/2024,26 Dec 2024,Amanda Arumdhani,Four Season Sayan,"23,465,400.",Hotel,Local
INV-2128/KEVALA/OUT/XII/2024,26 Dec 2024,Karang Mas Sejahtera,Ayana Hospitality,"888,000.",Hotel,Local
INV-2129/KEVALA/OUT/XII/2024,26 Dec 2024,Karang Mas Sejahtera,Ayana Hospitality,"954,600.",Hotel,Local
INV-2130/KEVALA/OUT/XII/2024,27 Dec 2024,Naughty Nuris Sanur,Naughty Nuris Sanur,"5,772,000.",Restaurant,Local
INV-2131/KEVALA/OUT/XII/2024,27 Dec 2024,Bali Radiance,Bali Radiance,"27,972,000.",Hotel,Local
INV-2132/KEVALA/OUT/XII/2024,27 Dec 2024,Bali Perkasa Sukses,Indigo Bali,"36,713,250.",Hotel,Local
INV-2133/KEVALA/OUT/XII/2024,31 Dec 2024,Zi Biru,Zi Biru,"35,076,555.",Restaurant,Local
INV-2134/KEVALA/OUT/XII/2024,31 Dec 2024,"Dua Cahaya Anugrah, PT",W Hotel Bali Seminyak,"932,400.",Hotel,Local
INV-2135/KEVALA/OUT/XII/2024,31 Dec 2024,Karang Mas Sejahtera,Ayana Hospitality,"239,766,937.",Hotel,Local
INV-2136/KEVALA/OUT/XII/2024,31 Dec 2024,Batu Mejan Sukses Bersama Bali,La Brisa,"16,650,000.",Restaurant,Local
INV-2137/KEVALA/OUT/XII/2024,06 Jan 2025,Anaamaya Resort Seminyak,Alila Seminyak,"2,775,000.",Hotel,Local
INV-2138/KEVALA/OUT/XII/2024,31 Jan 2025,Revolver Cinta kopi,Revolver,"22,444,200.",Restaurant,Local
INV-2139/KEVALA/OUT/I/2025,13 Jan 2025,"SSP Taurus Gemilang Indonesia, PT",Revolver Inter/Domestik,"9,990,000.",Restaurant,Umum
INV-2140/KEVALA/OUT/I/2025,13 Jan 2025,"SSP Taurus Gemilang Indonesia, PT",Revolver Inter/Domestik,"13,320,000.",Restaurant,Umum
INV-2141/KEVALA/OUT/I/2025,07 Jan 2025,Hotel Pandan Arum,Maya Ubud,"2,797,200.",Hotel,Local
INV-2142/KEVALA/OUT/I/2025,08 Jan 2025,Maya Resort,Maya Sanur,"14,985,000.",Hotel,Local
INV-2143/KEVALA/OUT/I/2025,08 Jan 2025,Amanda Arumdhani,Four Season Sayan,"9,301,800.",Hotel,Local
INV-2144/KEVALA/OUT/XII/2024,08 Jan 2025,Amanda Arumdhani,Four Season Sayan,"5,760,900.",Hotel,Local
INV-2145/KEVALA/OUT/I/2025,09 Jan 2025,Seniman Industries,Seniman Caffe,"16,872,000.",Hotel,Local
INV-2146/KEVALA/OUT/I/2025,10 Jan 2025,Badan Canggu International,Regent Canggu,"5,994,000.",Hotel,Local
INV-2146/KEVALA/OUT/XII/2024,31 Dec 2024,Marloe Marloe Indonesia,Marloe,"1,450.",Artist Collaboration,Local
INV-2147/KEVALA/OUT/I/2025,21 Jan 2025,Badan Canggu International,Regent Canggu,"333,266,400.",Hotel,Local
INV-2148/KEVALA/OUT/I/2025,10 Jan 2025,Graha Alam Lestari,The Apurva Kempinski Bali,"12,843,810.",Hotel,Local
INV-2149/KEVALA/OUT/I/2025,13 Jan 2025,Amanda Arumdhani,Four Season Sayan,"2,869,350.",Hotel,Local
INV-2150/KEVALA/OUT/I/2025,13 Jan 2025,Karang Mas Sejahtera,Ayana Hospitality,"344,655,000.",Hotel,Local
INV-2151/KEVALA/OUT/I/2025,14 Jan 2025,Nativa Graha Saji,Billy Ho,"8,652,450.",Restaurant,Local
INV-2152/KEVALA/OUT/I/2025,14 Jan 2025,The Asa Maia,Asa Maia,"5,550,000.",Hotel,Local
INV-2153/KEVALA/OUT/I/2025,14 Jan 2025,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"33,916,216.",Hotel,Local
INV-2154/KEVALA/OUT/I/2025,15 Jan 2025,Anaamaya Resort Seminyak,Alila Seminyak,"14,774,100.",Hotel,Local
INV-2155/KEVALA/OUT/I/2025,15 Jan 2025,Amanda Arumdhani,Four Season Sayan,"15,157,050.",Hotel,Local
INV-2156/KEVALA/OUT/I/2025,15 Jan 2025,Colamoed Properties Management,Le Reserve,"18,481,500.",Restaurant,Local
INV-2157/KEVALA/OUT/I/2025,20 Jan 2025,Keraton At The Plaza,Plaza Indonesia Mandiri,"2,459,000.",Hotel,Local
INV-2158/KEVALA/OUT/I/2025,22 Jan 2025,Silolona Pinisi Eksplorer,Silolona,"111,621,600.",Hotel,Local
INV-2159/KEVALA/OUT/I/2025,22 Jan 2025,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"7,608,051.",Hotel,Local
INV-2160/KEVALA/OUT/I/2025,22 Jan 2025,Tanjung Benoa Indonesia,Holiday in Benoa,"1,248,750.",Hotel,Local
INV-2161/KEVALA/OUT/I/2025,24 Jan 2025,Indonesia Adventure Sport,Nihi Sumba,"25,840,800.",Hotel,Local
INV-2162/KEVALA/OUT/I/2025,24 Jan 2025,Anaamaya Resort Seminyak,Alila Seminyak,"23,243,400.",Hotel,Local
INV-2163/KEVALA/OUT/I/2025,27 Jan 2025,Bumi Canggu Nusantara,Motel Mexicola Canggu,"15,195,900.",Restaurant,Local
INV-2164/KEVALA/OUT/I/2025,27 Jan 2025,Bali Meraki,Trio Rukun Sejahtera,"35,070,450.",Restaurant,Local
INV-2166/KEVALA/OUT/I/2025,28 Jan 2025,Hotel Pandan Arum,Maya Ubud,"6,243,750.",Hotel,Local
